RT @bosmclaskey: IPHONE X GIVEAWAYS! Picking 5 winners tonight. MUST RETWEET &amp; FOLLOW US! 💰comment when done. https://t.co/tzkO4x4wpu,2017-12-05 23:57:27,49370,0,2
"RT @SemilooreAkoni: IPhone 6,7,8 and X
They have great Siri's https://t.co/xtoAeNWkbY",2017-12-05 23:57:26,1271,0,2
"RT @SemilooreAkoni: IPhone 6,7,8 and X
They have great Siri's https://t.co/xtoAeNWkbY",2017-12-05 23:57:26,1727,0,2
"Google Pixel 2 vs iPhone X, Galaxy Note 8 portrait camera comparison: is one camera really enough? 

Instagram woul… https://t.co/Vmv1UzDPox",2017-12-05 23:57:24,12518,0,2
"RT @JOEdotie: Follow &amp; RT for your chance to win a brand new iPhone X! 📱🙌

#JOEGiveaway https://t.co/7pFn2ybgyJ",2017-12-05 23:57:17,193,0,2
"RT @JOEdotie: Follow &amp; RT for your chance to win a brand new iPhone X! 📱🙌

#JOEGiveaway https://t.co/7pFn2ybgyJ",2017-12-05 23:57:14,37,0,2
I got the iPhone X today and I’m freaking stoked. 😍,2017-12-05 23:57:12,319,0,3
Honor's new View 10 phone brings iPhone X-style Animoji to Android https://t.co/TVAeoqwDAP #AppleNews,2017-12-05 23:57:09,1440,0,3
I liked a @YouTube video https://t.co/cn21ICSlA9 Why I chose the Samsung Note 8 over the iPhone X.,2017-12-05 23:57:02,162,0,3
RT @appleinsider: .@ConsumerReports ranks #iPhoneX behind #GalaxyS8 and #iPhone8 series in testing… https://t.co/AgWGTgSL0k,2017-12-05 23:57:00,1531,0,3
RT @TheTideLevi: iPhone 8 cause I’m too broke afford the X lol https://t.co/MFZlKgKyiK,2017-12-05 23:56:58,611,0,3
Fk yeahhh picking up my iPhone X finally !!,2017-12-05 23:56:57,260,2,2
"Apple now sells an unlocked, SIM-free version of the iPhone X - The Verge https://t.co/HiihYp1jxr",2017-12-05 23:56:56,952,0,2
The iPhone X Giveaway | TNW Deals https://t.co/LcHnLuiPbY via @tnwdeals,2017-12-05 23:56:55,381,0,2
@starbuckshelp Still unable to log into app since getting iPhone X. Will a new version be released soon?,2017-12-05 23:56:54,2894,0,2
New iPhone X - ONLY $1366 today !!! - https://t.co/fkthDKCFQv #iPhoneX #iPhoneSE2 #iPhoneSE #iPhoneTH #iPhone8… https://t.co/DFCVsFHtFs,2017-12-05 23:56:50,3312,1,2
"RT @JOEdotie: Follow &amp; RT for your chance to win a brand new iPhone X! 📱🙌

#JOEGiveaway https://t.co/7pFn2ybgyJ",2017-12-05 23:56:48,30,0,2
RT @jaredogden101: IPHONE X GIVEAWAYS! Picking 5 winners tonight. MUST RETWEET &amp; FOLLOW US! 💰comment when done. #RETWEEET #giveaway https:/…,2017-12-05 23:56:40,61,0,2
RT @BadabunOficial: Te regalamos 10 iPhone X. Giveaway Internacional: https://t.co/OqBnp8WYLL via @YouTube,2017-12-05 23:56:38,81,0,2
Wall Street analyst predicts Apple will launch a supersized iPhone X next year - Business Insider https://t.co/H6WFbAfb2U,2017-12-05 23:56:37,10198,0,3
RT @B_WITH_YOUU: baekhyun already changed his phone to iphone x 😂 https://t.co/7FqthS3xp1,2017-12-05 23:56:36,390,0,3
RT @deividpetterson: com samsung /com Iphone X https://t.co/YCDKJnJUyR,2017-12-05 23:56:31,1029,0,3
I liked a @YouTube video https://t.co/jKN1i7kVWo iPhone X — A Guided Tour — Apple,2017-12-05 23:56:27,381,0,2
RT @Nordett2210: @superzany iphone x https://t.co/GHqhEyLyrV,2017-12-05 23:56:26,77,0,2
"RT @dbrand: iPhone X winners from our Black Friday contest have been published and contacted via email: https://t.co/0AFukoA1Wu

Didn't win…",2017-12-05 23:56:22,107,0,2
RT @PhoneTechAtWork: Checkout our video of the @PoeticCases Guardian Series Case for the iPhone X.  https://t.co/L0BBHivjW7 https://t.co/lL…,2017-12-05 23:56:20,287,0,2
RT @BadabunOficial: Te regalamos 10 iPhone X. Giveaway Internacional: https://t.co/OqBnp8WYLL via @YouTube,2017-12-05 23:56:19,4,0,2
?iPhone X OLED Display Technology Shoot-Out? https://t.co/F5yOOFEDB4 https://t.co/I1wjrbyh4U,2017-12-05 23:56:18,326,0,2
"@StephenBennettt @Spotify I'm in vision babe, you can find me being drowned by iPhone and Fitbit consumers! X",2017-12-05 23:56:17,653,0,3
Wall Street analyst predicts Apple will launch a supersized iPhone X next year - Business Insider https://t.co/QtsraO4Aon,2017-12-05 23:56:13,5551,0,2
ICYMI: iPhone X review – a week in Italy https://t.co/OHY9CNTKEl,2017-12-05 23:56:12,2049,0,2
RT @BadabunOficial: Te regalamos 10 iPhone X. Giveaway Internacional: https://t.co/OqBnp8WYLL via @YouTube,2017-12-05 23:56:08,8,0,2
"The iPhone X isn't the best iPhone you can buy, Consumer Reports says (AAPL) https://t.co/K8R8LdTxna https://t.co/woAHV9XfPh",2017-12-05 23:56:05,9232,0,2
Steve jobs woulda love the iPhone x,2017-12-05 23:56:05,178,0,3
"IPhone X is inferior to Samsung's new phones, Consumer Reports says - CNBC https://t.co/BZ6PZHylFc",2017-12-05 23:56:03,451,0,2
"IPhone X is inferior to Samsung's new phones, Consumer Reports says - CNBC https://t.co/gkxoj93rhZ",2017-12-05 23:56:03,451,0,2
"@ATT I paid full price for my iphone x , is it unlocked or i have to still put request to get it unlocked??",2017-12-05 23:56:02,32,0,2
The processor that will power the Galaxy S9 and Pixel 3 was just revealed - BGR https://t.co/nRHYGFwDtl,2017-12-05 23:56:01,451,0,2
RT @BadabunOficial: Te regalamos 10 iPhone X. Giveaway Internacional: https://t.co/OqBnp8WYLL via @YouTube,2017-12-05 23:55:55,5,0,2
"RT @neverchillLynn_: *NEW ON YOUTUBE *
All about my iPhone X 📱💜
https://t.co/alNV6z944f
@MelaninBloggers @Cbeechat #lbloggers https://t.co/…",2017-12-05 23:55:44,8803,0,2
"RT @MADBLACKTHOT: Me when y’all put them long ass, 120-yard iPhone X screenshots on my timeline https://t.co/dkCx2ixdA7",2017-12-05 23:55:36,458,0,2
@Phongus @derekduncan @AnimojiVids Iphone X,2017-12-05 23:55:35,170,0,2
I liked a @YouTube video https://t.co/MMdWa6zQ8G iPhone X: Poetic Guardian Series Case!,2017-12-05 23:55:34,287,0,2
Why is T-Mobile the only big phone company with no iPhone X deal? @JohnLegere @TMobile @TMobileHelp,2017-12-05 23:55:33,507,3,2
RT @BadabunOficial: Te regalamos 10 iPhone X. Giveaway Internacional: https://t.co/OqBnp8WYLL via @YouTube,2017-12-05 23:55:32,1779,0,2
RT @BadabunOficial: Te regalamos 10 iPhone X. Giveaway Internacional: https://t.co/OqBnp8WYLL via @YouTube,2017-12-05 23:55:29,12,0,2
Honor's new View 10 phone brings iPhone X-style Animoji to Android https://t.co/pyKhcYOYVM,2017-12-05 23:55:22,10198,0,2
RT @RickyPorter: i just called like every store in LA to see if anyone has any iPhone X’s available and literary none do lmao why is it lik…,2017-12-05 23:55:18,798,0,2
https://t.co/jOvuVG457x Honor’s new View 10 phone brings iPhone X-style Animoji to Android https://t.co/HFjpzxkQVg,2017-12-05 23:55:12,70,0,2
New iPhone X - ONLY $1366 TODAY !!! - https://t.co/fkthDKCFQv #iPhoneX #iPhoneSE2 #iPhoneSE #iPhoneTH #iPhone8… https://t.co/QDsTFSGyYp,2017-12-05 23:55:01,3312,1,2
"RT @dbrand: iPhone X winners from our Black Friday contest have been published and contacted via email: https://t.co/0AFukoA1Wu

Didn't win…",2017-12-05 23:54:59,79,0,2
"RT @FluffSociety: OS:""I used portrait mode on the iPhone X to take this photo of my dog."" &lt;- totally not an ad but if @Apple wants to reach…",2017-12-05 23:54:58,2628,0,2
"RT @nfbktad: iOS 11.2 enabled the iPhone X's fast wireless charging, and the best charging pad is 20% off - BGR https://t.co/FMrNCfAPiK",2017-12-05 23:54:58,931,0,2
"I entered a giveaway for a chance to win ""iPhone X Battery Case, ZeroLemon iPhone X 4000..."" by ZeroLemon. https://t.co/PHtMH0DcMc #giveaway",2017-12-05 23:54:56,41,0,2
RT @SAI: Wall Street analyst predicts Apple will launch a supersized iPhone X next year https://t.co/DGJwwUICEq https://t.co/y3Y0bNFyXs,2017-12-05 23:54:24,21907,0,2
"I feel like the Face ID for iPhone X wouldn’t work for me because some days I look like a angel, other days I’m a troll",2017-12-05 23:54:18,568,8,1
RT @jaredogden101: IPHONE X GIVEAWAYS! Picking 5 winners tonight. MUST RETWEET &amp; FOLLOW US! 💰comment when done. #RETWEEET #giveaway https:/…,2017-12-05 23:54:18,14,0,2
"I entered a giveaway for a chance to win ""iPhone X Battery Case, ZeroLemon iPhone X 4000..."" by ZeroLemon. https://t.co/gMsQDlXg0I #giveaway",2017-12-05 23:54:15,60,0,2
Honor's new View 10 phone brings iPhone X-style Animoji to Android https://t.co/xO8NhjaIVF,2017-12-05 23:54:10,161,0,2
RT @BadabunOficial: Te regalamos 10 iPhone X. Giveaway Internacional: https://t.co/OqBnp8WYLL via @YouTube,2017-12-05 23:54:09,53,0,2
RT @BadabunOficial: Te regalamos 10 iPhone X. Giveaway Internacional: https://t.co/OqBnp8WYLL via @YouTube,2017-12-05 23:53:59,1,0,2
"The iPhone X is worth it just for the dual camera at a smaller size than the 8 Plus, and FaceID takes it over the top.",2017-12-05 23:53:56,309,1,3
What you think of the new iPhone X? - https://t.co/fkthDKCFQv … #iPhoneX #iPhoneSE2 #iPhoneSE #iPhoneTH #iPhone8… https://t.co/24KIBMhsQl,2017-12-05 23:53:45,3312,1,2
